"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score"
14505,18,19,12001.84,4,4,4,444
14506,18,7,3290.67,4,4,4,444
14507,24,11,3284.43,4,4,4,444
14508,23,5,874.94,4,3,2,432
14509,535,1,110.95,1,1,1,111
14510,376,3,1007.28,2,2,3,223
14511,12,5,1314.81,4,3,3,433
14512,188,7,1223.47,2,4,3,243
14513,101,6,788.01,2,3,2,232
14514,62,9,4598.98000000001,3,4,4,344
14515,18,12,3749.26,4,4,4,444
14516,517,1,163.92,1,1,1,111
14517,34,2,330.45,3,2,1,321
14518,65,1,174.37,3,1,1,311
14519,684,2,206.09,1,2,1,121
14520,2,2,270.6,4,2,1,421
14521,492,1,199.45,1,1,1,111
14522,25,8,1758.62,4,4,3,443
14523,109,1,241.09,2,1,1,211
14524,32,13,2933.71,3,4,4,344
14525,20,17,8240.63999999999,4,4,4,444
14526,390,1,262.4,1,1,1,111
14527,3,122,27792.3000000005,4,4,4,444
14528,38,1,364.22,3,1,2,312
14529,61,3,620.04,3,2,2,322
14530,26,16,6197.4,3,4,4,344
14531,480,1,376.34,1,1,2,112
14532,237,11,3859.18,2,4,4,244
14533,25,11,3466.37,4,4,4,444
14534,3,26,6271.10999999999,4,4,4,444
14535,61,9,6030.72999999998,3,4,4,344
14536,260,1,171.8,2,1,1,211
14537,58,2,641.4,3,2,2,322
14538,65,5,1370.84,3,3,3,333
14539,16,2,537.48,4,2,2,422
14540,10,11,3795.34,4,4,4,444
14541,59,14,2499.68,3,4,4,344
14542,186,1,103.25,2,1,1,211
14543,29,39,14906.77,3,4,4,344
14544,25,3,2982.43,4,2,4,424
14545,675,1,349.25,1,1,2,112
14546,6,11,5197.9,4,4,4,444
14547,4,8,4007.54,4,4,4,444
14548,151,9,2627.49,2,4,4,244
14549,312,4,916.55,2,3,3,233
14550,11,4,1353.31,4,3,3,433
14551,19,7,880.04,4,4,2,442
14552,152,3,511.279999999999,2,2,2,222
14553,20,9,1841.54,4,4,3,443
14554,11,4,2381.04,4,3,4,434
14555,58,6,2315.63,3,3,4,334
14556,597,3,835.340000000001,1,2,2,122
14557,86,1,788.38,3,1,2,312
14558,655,3,655.5,1,2,2,122
14559,391,1,75.6,1,1,1,111
14560,8,44,6114.03,4,4,4,444
14561,76,3,1080.76,3,2,3,323
14562,4,26,6729.39999999999,4,4,4,444
14563,510,2,679.44,1,2,2,122
14564,435,2,2605.62,1,2,4,124
14565,96,5,3859.22,3,3,4,334
14566,111,4,4092,2,3,4,234
14567,57,2,1530.36,3,2,3,323
14568,436,1,919.7,1,1,3,113
14569,2,4,598.98,4,3,2,432
14570,281,3,613.75,2,2,2,222
14571,426,1,161.65,1,1,1,111
14572,4,11,5615.17999999999,4,4,4,444
14573,180,13,2621.42,2,4,4,244
14574,733,1,143.7,1,1,1,111
14575,489,1,460.71,1,1,2,112
14576,373,1,70.8,2,1,1,211
14577,13,7,1374.25,4,4,3,443
14578,4,1,168.63,4,1,1,411
14579,433,1,105.56,1,1,1,111
14580,519,1,14.85,1,1,1,111
14581,17,2,433.8,4,2,2,422
14582,41,1,114.11,3,1,1,311
14583,6,8,1781.03,4,4,3,443
14584,170,8,1747.91,2,4,3,243
14585,51,5,1143.27,3,3,3,333
14586,277,1,237.36,2,1,1,211
14587,19,9,1601.14,4,4,3,443
14588,579,1,135.39,1,1,1,111
14589,372,1,79.5,2,1,1,211
14590,425,20,3006.62,1,4,4,144
14591,16,4,1447.14,4,3,3,433
14592,36,3,570.46,3,2,2,322
14593,22,12,3712.01,4,4,4,444
14594,8,2,634.83,4,2,2,422
14595,20,8,2164.45,4,4,3,443
14596,627,1,229.47,1,1,1,111
14597,12,6,2201.54,4,3,3,433
14598,45,2,384.04,3,2,2,322
14599,391,2,474.54,1,2,2,122
14600,306,2,865.17,2,2,2,222
14601,11,1,213.96,4,1,1,411
14602,657,1,205.36,1,1,1,111
14603,275,1,660,2,1,2,212
14604,634,1,143.86,1,1,1,111
14605,375,4,937.16,2,3,3,233
14606,2,192,30861.0600000004,4,4,4,444
14607,16,22,24137.63,4,4,4,444
14608,5,11,3352.94,4,4,4,444
14609,73,10,1486.2,3,4,3,343
14610,396,2,24.35,1,2,1,121
14611,444,2,604.33,1,2,2,122
14612,416,1,877.7,1,1,2,112
14613,681,1,76.32,1,1,1,111
14614,387,1,295.13,1,1,1,111
14615,395,5,951.76,1,3,3,133
14616,243,5,527.78,2,3,2,232
14617,403,2,190.47,1,2,1,121
14618,10,7,1342.32,4,4,3,443
14619,246,2,1291.24,2,2,3,223
14620,206,2,412.78,2,2,2,222
14621,2,9,3000.57,4,4,4,444
14622,185,1,320.58,2,1,1,211
14623,33,10,2059.58,3,4,3,343
14624,58,6,814.07,3,3,2,332
14625,197,11,4497.88,2,4,4,244
14626,24,11,5410.92,4,4,4,444
14627,380,1,462.75,2,1,2,212
14628,92,5,1998,3,3,3,333
14629,5,2,959.01,4,2,3,423
14630,485,1,338.65,1,1,1,111
14631,51,6,2025.69,3,3,3,333
14632,263,1,114.56,2,1,1,211
14633,267,1,344.9,2,1,1,211
14634,438,4,2124.46,1,3,3,133
14635,454,1,215.22,1,1,1,111
14636,37,2,609.85,3,2,2,322
14637,678,1,106.68,1,1,1,111
14638,51,1,443.6,3,1,2,312
14639,53,9,4978.96,3,4,4,344
14640,25,10,3667.06,4,4,4,444
14641,22,1,110.46,4,1,1,411
14642,59,1,96.12,3,1,1,311
14643,171,5,1679.89,2,3,3,233
14644,68,7,2247.72,3,4,3,343
14645,157,3,876.89,2,2,2,222
14646,2,152,528602.520000003,4,4,4,444
14647,202,2,519.97,2,2,2,222
14648,417,15,4546.86,1,4,4,144
14649,5,9,3775.30999999999,4,4,4,444
14650,590,1,62.5,1,1,1,111
14651,68,9,2034.12,3,4,3,343
14652,78,1,114.18,3,1,1,311
14653,2,12,3614.54,4,4,4,444
14654,739,1,246.86,1,1,1,111
14655,9,7,3878.51,4,4,4,444
14656,170,5,814.650000000001,2,3,2,232
14657,18,6,1460.87,4,3,3,433
14658,6,2,247.15,4,2,1,421
14659,9,9,2529.93,4,4,4,444
14660,87,2,285.74,3,2,1,321
14661,27,1,107.95,3,1,1,311
14662,29,7,1416.33,3,4,3,343
14663,431,2,490.6,1,2,2,122
14664,20,2,637.89,4,2,2,422
14665,61,7,2749.65,3,4,4,344
14666,25,1,195.25,4,1,1,411
14667,11,54,21927.1400000001,4,4,4,444
14668,446,1,111.63,1,1,1,111
14669,242,7,3243.93,2,4,4,244
14670,281,3,602,2,2,2,222
14671,550,2,1127.45,1,2,3,123
14672,235,4,1113.14,2,3,3,233
14673,4,7,3410.81,4,4,4,444
14674,510,1,173.66,1,1,1,111
14675,17,2,1066.9,4,2,3,423
14676,32,12,8356.79,3,4,4,344
14677,593,1,184.91,1,1,1,111
14678,580,1,403.39,1,1,2,112
14679,382,3,1289.44,1,2,3,123
14680,26,58,57412.77,3,4,4,344
14681,72,6,875.15,3,3,2,332
14682,188,6,1514.81,2,3,3,233
14683,589,1,146.56,1,1,1,111
14684,26,6,1468.55,3,3,3,333
14685,577,8,4619.79,1,4,4,144
14686,415,5,885.830000000001,1,3,2,132
14687,107,3,1402.06,2,2,3,223
14688,8,28,7713.56999999999,4,4,4,444
14689,209,1,112.8,2,1,1,211
14690,45,4,794.33,3,3,2,332
14691,31,5,2114.33,3,3,3,333
14692,138,12,1745.09,2,4,3,243
14693,265,7,1165.36,2,4,3,243
14694,618,1,244.31,1,1,1,111
14695,520,3,1620.07,1,2,3,123
14696,5,8,2767.9,4,4,4,444
14697,219,2,188.61,2,2,1,221
14698,2,5,1250.76,4,3,3,433
14699,215,4,702.6,2,3,2,232
14700,33,5,3116.26,3,3,4,334
14701,11,15,4562.08999999999,4,4,4,444
14702,2,29,6754.21999999998,4,4,4,444
14703,15,1,318.17,4,1,1,411
14704,12,11,1813.57,4,4,3,443
14705,199,1,179,2,1,1,211
14706,619,1,390.69,1,1,2,112
14707,436,2,139.2,1,2,1,121
14708,3,5,2212.28,4,3,3,433
14709,16,25,8886.33,4,4,4,444
14710,15,13,1922.59,4,4,3,443
14711,11,11,2868.8,4,4,4,444
14712,30,4,1328.07,3,3,3,333
14713,10,21,5418.86999999999,4,4,4,444
14714,25,4,906.24,4,3,3,433
14715,25,8,1840.45,4,4,3,443
14716,44,3,565.45,3,2,2,322
14717,734,1,81.3,1,1,1,111
14718,411,1,226.42,1,1,1,111
14719,2,5,1602.13,4,3,3,433
14720,6,3,663.81,4,2,2,422
14721,380,1,115.77,2,1,1,211
14722,148,3,513.37,2,2,2,222
14723,11,11,2093.06,4,4,3,443
14724,591,1,345.25,1,1,1,111
14725,25,4,1315.24,4,3,3,433
14726,655,1,124.75,1,1,1,111
14727,275,3,467.93,2,2,2,222
14728,414,1,190.58,1,1,1,111
14729,374,3,907.38,2,2,3,223
14730,2,8,2005.06000000001,4,4,3,443
14731,48,3,380.02,3,2,2,322
14732,9,19,5517.07,4,4,4,444
14733,17,15,16184.97,4,4,4,444
14734,426,4,1056.42,1,3,3,133
14735,4,56,12240.16,4,4,4,444
14736,486,2,401.08,1,2,2,122
14737,4,4,3554.17,4,3,4,434
14738,43,9,1821.9,3,4,3,343
14739,5,25,12287.5,4,4,4,444
14740,198,11,4161.06,2,4,4,244
14741,12,7,1897.59,4,4,3,443
14742,436,1,579.85,1,1,2,112
14743,593,1,50.48,1,1,1,111
14744,17,14,3885.08,4,4,4,444
14745,113,12,2571.81,2,4,4,244
14746,407,4,593.5,1,3,2,132
14747,250,1,328.2,2,1,1,211
14748,30,10,3152.32,3,4,4,344
14749,480,1,310.15,1,1,1,111
14750,737,1,112.03,1,1,1,111
14751,685,2,126.45,1,2,1,121
14752,44,1,389.64,3,1,2,312
14753,88,2,869.51,3,2,2,322
14754,45,6,1550.48,3,3,3,333
14755,10,25,9972.54999999999,4,4,4,444
14756,16,3,2653.76,4,2,4,424
14757,76,1,420.5,3,1,2,312
14758,145,7,2864.97,2,4,4,244
14759,5,3,1625.97,4,2,3,423
14760,298,1,89.2,2,1,1,211
14761,59,3,447.92,3,2,2,322
14762,264,2,417.57,2,2,2,222
14764,47,1,278.3,3,1,1,311
14765,30,3,254.11,3,2,1,321
14766,9,11,6556.13,4,4,4,444
14767,475,1,382.81,1,1,2,112
14768,18,2,192.6,4,2,1,421
14769,3,17,15771.88,4,4,4,444
14770,233,8,3637.64,2,4,4,244
14771,622,2,594.62,1,2,2,122
14772,113,1,139.26,2,1,1,211
14773,593,1,140.55,1,1,1,111
14774,529,1,241.45,1,1,1,111
14775,59,3,1418.46,3,2,3,323
14776,52,15,3708.3,3,4,4,344
14777,404,1,307.56,1,1,1,111
14778,128,2,730.86,2,2,2,222
14779,281,3,386.15,2,2,2,222
14780,55,2,447.68,3,2,2,322
14782,320,1,200.1,2,1,1,211
14783,660,1,307.3,1,1,1,111
14784,27,3,449.93,3,2,2,322
14785,11,2,77.4,4,2,1,421
14786,551,1,90.96,1,1,1,111
14787,472,1,110.65,1,1,1,111
14788,8,3,1156.32,4,2,3,423
14789,29,1,197.64,3,1,1,311
14790,17,10,2526.62,4,4,4,444
14791,607,1,303.63,1,1,1,111
14792,64,1,6.2,3,1,1,311
14793,22,2,625.9,4,2,2,422
14794,3,10,1953.9,4,4,3,443
14795,167,1,131.45,2,1,1,211
14796,2,27,10889.64,4,4,4,444
14797,508,1,300.31,1,1,1,111
14798,53,8,724.31,3,4,2,342
14799,52,2,338.15,3,2,1,321
14800,48,17,7774.31999999999,3,4,4,344
14801,62,1,193.14,3,1,1,311
14802,439,2,1502.98,1,2,3,123
14803,163,3,845.55,2,2,2,222
14804,9,1,353.27,4,1,2,412
14805,16,7,1104.64,4,4,3,443
14806,76,2,303.43,3,2,1,321
14807,391,2,519.29,1,2,2,122
14808,40,8,2741.17,3,4,4,344
14809,622,2,686.76,1,2,2,122
14810,41,13,2537.02,3,4,4,344
14811,388,1,170.5,1,1,1,111
14812,599,1,185.8,1,1,1,111
14813,370,4,1090.87,2,3,3,233
14814,582,1,160.46,1,1,1,111
14815,37,2,778.5,3,2,2,322
14816,198,1,271.85,2,1,1,211
14817,201,7,3959.86,2,4,4,244
14818,74,6,1170.41,3,3,3,333
14819,65,4,470.16,3,3,2,332
14820,22,9,1274.76,4,4,3,443
14821,367,7,1286.45,2,4,3,243
14822,486,1,157.7,1,1,1,111
14823,181,3,321.43,2,2,1,221
14824,11,10,4022.91,4,4,4,444
14825,4,24,4925.08,4,4,4,444
14826,582,2,385.2,1,2,2,122
14827,666,1,0,1,1,1,111
14828,197,13,9839.46,2,4,4,244
14829,30,7,1692.84,3,4,3,343
14830,54,1,197.13,3,1,1,311
14831,681,3,1676.57,1,2,3,123
14832,631,1,322.69,1,1,1,111
14833,499,1,94.8,1,1,1,111
14834,18,7,2206.16,4,4,3,443
14835,529,2,297,1,2,1,121
14836,11,3,102.45,4,2,1,421
14837,90,9,3460.32,3,4,4,344
14838,424,2,773.67,1,2,2,122
14839,419,3,915.28,1,2,3,123
14840,268,2,362.71,2,2,2,222
14841,54,14,7163,3,4,4,344
14842,44,4,2824.69,3,3,4,334
14843,437,1,211.8,1,1,1,111
14844,64,10,6702.43,3,4,4,344
14845,600,1,150,1,1,1,111
14846,428,1,437.4,1,1,2,112
14847,149,3,1348.95,2,2,3,223
14848,405,1,310.56,1,1,1,111
14849,22,43,15763.45,4,4,4,444
14850,312,7,1794.01,2,4,3,243
14851,24,3,829.41,4,2,2,422
14852,59,18,6147.18,3,4,4,344
14853,25,5,1376.87,4,3,3,433
14854,79,11,4322.86,3,4,4,344
14855,120,7,6520.3,2,4,4,244
14856,37,3,1311.38,3,2,3,323
14857,60,7,3651.851,3,4,4,344
14858,506,1,180.75,1,1,1,111
14859,13,5,1705.64,4,3,3,433
14860,20,1,170.32,4,1,1,411
14861,53,10,1380.73,3,4,3,343
14862,26,2,841.2,3,2,2,322
14863,30,1,266.76,3,1,1,311
14865,8,4,129.72,4,3,1,431
14866,11,19,20850.22,4,4,4,444
14867,186,16,2952.06,2,4,4,244
14868,4,12,4184.01,4,4,4,444
14869,9,6,2804.24,4,3,4,434
14870,262,6,1838.95,2,3,3,233
14871,4,9,1258.97,4,4,3,443
14872,484,3,816.6,1,2,2,122
14873,211,2,854.13,2,2,2,222
14874,536,1,116.18,1,1,1,111
14875,108,3,2862.4,2,2,4,224
14876,522,2,256.7,1,2,1,121
14877,419,2,437,1,2,2,122
14878,13,25,4105.24,4,4,4,444
14879,685,1,185.06,1,1,1,111
14880,78,3,706.19,3,2,2,322
14881,20,1,255.4,4,1,1,411
14882,27,14,3628.15,3,4,4,344
14883,19,6,761.59,4,3,2,432
14884,670,1,120.6,1,1,1,111
14885,132,3,1598.12,2,2,3,223
14886,253,1,364.8,2,1,2,212
14887,80,1,1862,3,1,3,313
14888,208,1,369.2,2,1,2,212
14889,337,1,135.9,2,1,1,211
14890,254,3,817.25,2,2,2,222
14891,149,4,1106.73,2,3,3,233
14892,691,1,202.35,1,1,1,111
14893,10,3,1809.61,4,2,3,423
14894,86,3,1492.81,3,2,3,323
14895,8,38,25119.54,4,4,4,444
14896,205,8,2092.42,2,4,3,243
14897,8,8,3140.54,4,4,4,444
14898,24,14,3507.81,4,4,4,444
14899,396,1,1384.88,1,1,3,113
14900,523,1,13.92,1,1,1,111
14901,12,12,2289.65,4,4,3,443
14902,26,3,1035.62,3,2,3,323
14903,22,5,2810.63,4,3,4,434
14904,3,4,1640.64,4,3,3,433
14905,158,8,1971.39,2,4,3,243
14906,446,1,68.44,1,1,1,111
14907,4,16,6165.79,4,4,4,444
14908,75,2,381.9,3,2,2,322
14909,438,3,1404.68,1,2,3,123
14910,3,4,434.35,4,3,2,432
14911,2,398,295972.630000001,4,4,4,444
14912,17,6,1889.25,4,3,3,433
14913,36,8,4073.12999999999,3,4,4,344
14915,92,11,1811.25,3,4,3,343
14916,71,8,3042.95,3,4,4,344
14917,597,2,1123.75,1,2,3,123
14918,116,9,5955.81,2,4,4,244
14919,540,1,359.35,1,1,2,112
14920,213,3,1607.17,2,2,3,223
14921,31,2,1316.07,3,2,3,323
14922,394,2,843.74,1,2,2,122
14923,51,1,749.1,3,1,2,312
14924,246,3,931.01,2,2,3,223
14926,382,2,359.4,1,2,2,122
14927,397,1,308.2,1,1,1,111
14928,628,1,223.91,1,1,1,111
14929,33,2,836.69,3,2,2,322
14930,109,6,5246.63,2,3,4,234
14931,5,5,1257.68,4,3,3,433
14932,366,2,1029.66,2,2,3,223
14933,444,4,1770,1,3,3,133
14934,82,5,3503.5,3,3,4,334
14935,298,2,2849.83,2,2,4,224
14936,34,12,12410.81,3,4,4,344
14937,57,3,1621.88,3,2,3,323
14938,563,2,2322.43,1,2,4,124
14940,418,2,531.49,1,2,2,122
14941,579,1,182.1,1,1,1,111
14942,402,4,746.56,1,3,2,132
14943,664,1,107.62,1,1,1,111
14944,30,19,9784.66999999999,3,4,4,344
14945,414,1,179.4,1,1,1,111
14946,15,1,100.9,4,1,1,411
14947,73,6,1049.79,3,3,3,333
14948,24,6,1101.97,4,3,3,433
14949,470,4,515,1,3,2,132
14950,20,1,371.2,4,1,2,412
14951,80,1,311.69,3,1,1,311
14952,60,32,17629.35,3,4,4,344
14953,26,4,1013.77,3,3,3,333
14954,13,2,503.44,4,2,2,422
14955,733,1,163.77,1,1,1,111
14956,422,1,1325,1,1,3,113
14957,254,2,333.29,2,2,1,221
14958,148,6,957.94,2,3,3,233
14959,65,4,695.42,3,3,2,332
14960,9,2,221.27,4,2,1,421
14961,11,22,16410.15,4,4,4,444
14962,271,4,366.91,2,3,2,232
14963,10,12,3164.48,4,4,4,444
14964,248,1,206.21,2,1,1,211
14965,97,2,599,2,2,2,222
14966,15,6,1115.84,4,3,3,433
14967,50,6,1982.61,3,3,3,333
14968,31,2,504.99,3,2,2,322
14969,704,1,906.23,1,1,3,113
14970,69,12,4919.35,3,4,4,344
14971,36,3,1116.57,3,2,3,323
14972,129,2,145.07,2,2,1,221
14973,108,3,1314.45,2,2,3,223
14974,38,1,114.39,3,1,1,311
14975,58,2,472.39,3,2,2,322
14976,58,7,790.86,3,4,2,342
14977,726,1,31.93,1,1,1,111
14978,73,10,3142.14,3,4,4,344
14979,736,1,439.46,1,1,2,112
14980,738,1,150.68,1,1,1,111
14981,247,2,372.92,2,2,2,222
14982,573,1,237.78,1,1,1,111
14983,690,1,183.2,1,1,1,111
14984,20,6,1271.41,4,3,3,433
14985,199,2,296.75,2,2,1,221
14986,377,2,566.9,2,2,2,222
14987,16,8,1713.85,4,4,3,443
14988,212,7,2066.6,2,4,3,243
14989,662,1,342.4,1,1,1,111
14990,613,2,305.42,1,2,1,121
14991,431,1,314.67,1,1,1,111
14992,443,1,210.5,1,1,1,111
14993,564,1,36.13,1,1,1,111
14994,383,5,960.630000000001,1,3,3,133
14995,39,2,233.23,3,2,1,321
14996,482,2,442.29,1,2,2,122
14997,47,4,776.6,3,3,2,332
14998,171,4,770.73,2,3,2,232
14999,593,1,129.48,1,1,1,111
15000,48,1,490.52,3,1,2,312
15001,395,2,230.86,1,2,1,121
15002,116,9,4817.28,2,4,4,244
15003,474,6,1060.7,1,3,3,133
15004,148,1,1246.32,2,1,3,213
15005,16,56,14106.1999999999,4,4,4,444
15006,52,2,825.14,3,2,2,322
15007,160,1,156.91,2,1,1,211
15008,481,2,360,1,2,2,122
15009,13,3,1261.78,4,2,3,423
15010,36,1,308.94,3,1,1,311
15011,396,2,416.6,1,2,2,122
15012,54,3,860.620000000001,3,2,2,322
15013,488,10,1641.3,1,4,3,143
15014,44,2,260.17,3,2,1,321
15015,502,13,2365.02,1,4,4,144
15016,173,5,630.3,2,3,2,232
15017,34,1,125.58,3,1,1,311
15018,39,3,607.46,3,2,2,322
15019,267,1,266,2,1,1,211
15020,380,1,203.42,2,1,1,211
15021,9,12,2783.83,4,4,4,444
15022,12,5,1186.09,4,3,3,433
15023,4,20,12170.68,4,4,4,444
15024,10,16,4075.51,4,4,4,444
15025,34,2,1013.09,3,2,3,323
15026,81,5,1061.61,3,3,3,333
15027,31,10,3195.6,3,4,4,344
15028,9,6,1157.71,4,3,3,433
15029,620,1,365.1,1,1,2,112
15030,72,8,1979.91,3,4,3,343
15031,5,14,3156.58,4,4,4,444
15032,257,8,13780.65,2,4,4,244
15033,5,10,2586.67,4,4,4,444
15034,16,14,8313.39999999998,4,4,4,444
15035,90,1,252.73,3,1,1,311
15036,73,3,465.55,3,2,2,322
15037,377,2,402.51,2,2,2,222
15038,59,9,1309.86,3,4,3,343
15039,10,93,40031.4300000002,4,4,4,444
15040,542,1,7.49,1,1,1,111
15041,171,2,294.02,2,2,1,221
15042,200,2,315.45,2,2,1,221
15043,32,6,2873.8,3,3,4,334
15044,20,35,16204.33,4,4,4,444
15045,152,2,735.66,2,2,2,222
15046,10,25,7812.39,4,4,4,444
15047,270,1,343.62,2,1,1,211
15048,66,4,482.75,3,3,2,332
15049,274,1,121.17,2,1,1,211
15050,26,5,4193.79,3,3,4,334
15051,24,9,3935.16,4,4,4,444
15052,320,1,215.78,2,1,1,211
15053,5,3,697.79,4,2,2,422
15054,13,2,302.1,4,2,1,421
15055,475,3,560.07,1,2,2,122
15056,521,1,133.45,1,1,1,111
15057,276,5,3255.96,2,3,4,234
15058,26,16,3410.03,3,4,4,344
15059,41,19,3523.57,3,4,4,344
15060,9,4,303.09,4,3,1,431
15061,4,127,137818.52,4,4,4,444
15062,72,8,2585.62,3,4,4,344
15063,214,1,370.8,2,1,2,212
15064,411,4,1254.41,1,3,3,133
15065,38,5,3326.86,3,3,4,334
15066,54,1,893.59,3,1,2,312
15067,79,5,3877.88,3,3,4,334
15068,47,4,1176.85,3,3,3,333
15069,180,1,1109.53,2,1,3,213
15070,373,3,843.25,2,2,2,222
15071,94,4,1455.56,3,3,3,333
15072,480,1,187.52,1,1,1,111
15073,10,8,2788.02,4,4,4,444
15074,106,3,1566.33,2,2,3,223
15075,78,1,773.03,3,1,2,312
15076,173,3,1447.74,2,2,3,223
15077,495,2,2428.08,1,2,4,124
15078,8,53,17761.8799999999,4,4,4,444
15079,213,11,3767.35,2,4,4,244
15080,428,2,546.25,1,2,2,122
15081,23,12,1965.72,4,4,3,443
15082,669,1,93.35,1,1,1,111
15083,257,1,88.2,2,1,1,211
15084,380,2,965.2,2,2,3,223
15085,730,1,347.54,1,1,1,111
15086,565,2,218.53,1,2,1,121
15087,282,1,306.94,2,1,1,211
15088,22,2,1160.07,4,2,3,423
15089,11,6,2420.84,4,3,4,434
15090,309,1,381.32,2,1,2,212
15091,68,3,1046.61,3,2,3,323
15092,216,3,776.46,2,2,2,222
15093,19,23,14326.11,4,4,4,444
15094,464,2,83,1,2,1,121
15095,104,10,3141.64,2,4,4,244
15096,43,1,219.39,3,1,1,311
15097,5,3,908.35,4,2,3,423
15098,183,3,39916.5,2,2,4,224
15099,85,1,410.48,3,1,2,312
15100,334,7,2894.7,2,4,4,244
15101,9,6,1477.94,4,3,3,433
15102,531,2,554.67,1,2,2,122
15103,32,2,703.36,3,2,2,322
15104,197,2,1027.44,2,2,3,223
15105,19,9,3094.91,4,4,4,444
15106,18,5,1422.52,4,3,3,433
15107,312,9,940.35,2,4,3,243
15108,142,4,1300.25,2,3,3,233
15109,246,3,983.1,2,2,3,223
15110,24,6,1505.85,4,3,3,433
15111,30,5,2730.87,3,3,4,334
15112,612,1,209.4,1,1,1,111
15113,10,3,3609.33,4,2,4,424
15114,31,12,3400.12,3,4,4,344
15115,19,2,531.85,4,2,2,422
15116,18,4,1352.75,4,3,3,433
15117,15,8,2485.97,4,4,4,444
15118,135,1,244.8,2,1,1,211
15119,246,1,266.4,2,1,1,211
15120,134,1,358.82,2,1,2,212
15121,51,2,457.72,3,2,2,322
15122,115,11,4497.47,2,4,4,244
15123,8,5,4656.17000000001,4,3,4,434
15124,23,4,450.82,4,3,2,432
15125,26,24,17024.87,3,4,4,344
15126,537,2,449.49,1,2,2,122
15127,66,2,711.5,3,2,2,322
15128,61,5,1783.68,3,3,3,333
15129,51,23,6860.18,3,4,4,344
15130,170,1,330.11,2,1,1,211
15131,395,1,80.28,1,1,1,111
15132,19,5,977.93,4,3,3,433
15133,128,5,1806.9,2,3,3,233
15134,15,10,1596.29,4,4,3,443
15135,240,2,305.68,2,2,1,221
15136,3,4,1286.7,4,3,3,433
15137,521,2,823.4,1,2,2,122
15138,394,1,502.52,1,1,2,112
15139,240,2,178.96,2,2,1,221
15140,53,8,3243.69,3,4,4,344
15141,458,7,1388.47,1,4,3,143
15142,47,6,2619.92,3,3,4,334
15143,226,2,563.63,2,2,2,222
15144,9,29,12160.31,4,4,4,444
15145,5,4,1194.73,4,3,3,433
15146,165,2,1327.16,2,2,3,223
15147,241,1,623.5,2,1,2,212
15148,11,1,301.29,4,1,1,411
15149,134,5,1554.61,2,3,3,233
15150,18,13,9001.07999999999,4,4,4,444
15151,424,2,2085.61,1,2,3,123
15152,10,14,5263.83,4,4,4,444
15153,32,1,329.25,3,1,1,311
15154,76,3,1388.41,3,2,3,323
15155,384,1,383.97,1,1,2,112
15156,2,3,961.49,4,2,3,423
15157,4,5,2654.11,4,3,4,434
15158,46,2,606.02,3,2,2,322
15159,2,34,22116.73,4,4,4,444
15160,358,4,589.27,2,3,2,232
15161,389,1,119.92,1,1,1,111
15162,732,1,312.9,1,1,1,111
15163,19,2,304.47,4,2,1,421
15164,69,9,2068.92,3,4,3,343
15165,374,1,975.5,2,1,3,213
15166,468,1,167.16,1,1,1,111
15167,321,5,1659.67,2,3,3,233
15168,26,1,106.56,4,1,1,411
15169,383,2,569.22,1,2,2,122
15170,407,1,81.15,1,1,1,111
15171,332,1,1289.5,2,1,3,213
15172,9,5,1624.05,4,3,3,433
15173,381,7,1494.6,1,4,3,143
15174,323,2,481.46,2,2,2,222
15175,72,1,224.14,3,1,1,311
15176,668,1,988.04,1,1,3,113
15177,426,1,948.93,1,1,3,113
15178,261,1,40.5,2,1,1,211
15179,19,13,7491.92,4,4,4,444
15180,368,3,904.43,2,2,3,223
15181,67,5,1200.2,3,3,3,333
15182,155,11,2998.952,2,4,4,244
15183,548,3,639.93,1,2,2,122
15184,30,4,689.95,3,3,2,332
15185,71,1,310.62,3,1,1,311
15186,15,5,1403.2,4,3,3,433
15187,2,16,4777.18,4,4,4,444
15188,726,1,310.43,1,1,1,111
15189,2,46,17524.38,4,4,4,444
15190,435,1,834.44,1,1,2,112
15191,464,3,588.05,1,2,2,122
15192,120,5,1981.39,2,3,3,233
15193,61,1,499.32,3,1,2,312
15194,4,28,12427.69,4,4,4,444
15195,3,1,3861,4,1,4,414
15196,433,2,316.25,1,2,1,121
15197,11,6,1877.51,4,3,3,433
15198,93,5,571.35,3,3,2,332
15199,60,10,3122.4,3,4,4,344
15200,495,1,549.05,1,1,2,112
15201,88,7,1842.95,3,4,3,343
15202,421,3,6001.49,1,2,4,124
15203,26,15,4400.18,4,4,4,444
15204,358,1,316.58,2,1,1,211
15205,86,2,653.24,3,2,2,322
15206,11,4,420.3,4,3,2,432
15207,417,3,683.92,1,2,2,122
15208,2,6,970.52,4,3,3,433
15209,731,1,178.98,1,1,1,111
15210,226,3,1176.19,2,2,3,223
15211,61,2,1277.48,3,2,3,323
15212,242,2,208.28,2,2,1,221
15213,319,2,328.35,2,2,1,221
15214,2,8,1661.44,4,4,3,443
15215,47,7,2422.43,3,4,4,344
15216,88,2,486.09,3,2,2,322
15217,564,1,426.24,1,1,2,112
15218,11,22,11516.57,4,4,4,444
15219,177,2,685.45,2,2,2,222
15220,52,6,1778.96,3,3,3,333
15221,367,4,2465.45,2,3,4,234
15222,319,11,3550.91,2,4,4,244
15223,226,5,1417.95,2,3,3,233
